code,product_name,brands,categories_en,countries_en,nutriscore_grade,nutriscore_score,nova_group,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,carbohydrates_100g,ingredients_text,additives_n,labels_en,sat_fat_ratio,protein_density,sugar_density,has_additives,n_ingredients,has_added_sugar,has_palm_oil,claims_healthy,health_claim,actually_unhealthy,is_DE,grade_upper,is_health_marketed
7622300617820,Milka Oreo,"Milka, Mondelez, Oreo","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolates,Milk chocolates,Filled chocolates,Filled milk chocolates","Australia,France,Germany,Hungary",e,32.0,4.0,565.0,35.5,20.0,49.5,1.5,5.0,0.35,0.14,55.0,"Cukor, növényi zsírok (pálma, pálmamag), SOVÁNY TEJPOR, kakaóvaj, BÚZALISZT, kakaómassza, TEJSAVÓPOR, TEJZSÍR, zsírszegény kakaópor (0,7 %), emulgeálószer (SZÓJALECITINEK), glükóz-fruktózszirup, BÚZAKEMÉNYÍTŐ, MOGYORÓMASSZA, térfogatnövelő szerek (E503, E501, E500), étkezési só, aromák, savanyúságot szabályozó anyag (E524), A tejes krémtöltelék 7% sovány tejport tartalmaz, TARTALMAZHAT EGYÉB DIÓFÉLÉKET,",4.0,"Cocoa Life,Green Dot,Made in Germany,Made in the EU,Gruner-punkt",0.5633802816901409,0.0088495575221238,0.0876106194690265,1,24,0,0,0,,1,1,E,Other
7622300689605,BelVita Breakfast Milk & Cereals,"Belvita, belVita breakfast","Plant-based foods and beverages,Plant-based foods,Snacks,Breakfasts,Cereals and potatoes,Sweet snacks,Cereals and their products,Bars,Breakfast cereals","Australia,France",d,12.0,,430.0,14.8,1.1,20.1,0.0,8.0,0.04,0.016,67.3,,0.0,,0.0743243243243243,0.0186046511627906,0.0467441860465116,0,1,0,0,0,,1,1,D,Other
80042556,Pulpe fine de tomates,Mutti,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetable-based foods and beverages,Canned foods,Vegetables based foods,Canned plant-based foods,Tomatoes and their products,Canned tomato products,Tomato pulps,Canned tomato pulp,Fine tomato pulps,Canned fine tomato pulps","Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Italy,Netherlands,New Zealand,Norway,Poland,Portugal,Romania,Spain,Sweden,Switzerland,United Kingdom,United States",a,-4.0,3.0,26.0,0.2,0.04,2.8,1.9,1.2,0.3,0.118,3.9,"tomate 99,8%, sel",0.0,"No gluten,Triman,100-italian",0.1999999999999999,0.0461538461538461,0.1076923076923076,0,3,0,0,0,,0,0,A,Other
80042563,Mutti Solo Pomodoro Parma Passierte italienische Tomaten,Mutti,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetable-based foods and beverages,Canned foods,Condiments,Vegetables based foods,Canned plant-based foods,Tomatoes and their products,Canned tomato products,Sauces,Tomato sauces,Tomato purées,Strained tomatoes,Groceries","Albania,Australia,Belgium,Bulgaria,France,Germany,Italy,Netherlands,Poland,Romania,Switzerland,United Kingdom",b,2.0,3.0,36.0,0.5,0.1,4.5,1.5,1.6,1.25,0.2,5.1,"Tomaten 99,5% , Salz.",0.0,"Green Dot,Made in Italy,Nutriscore,Nutriscore Grade A,fr:check-fruit",0.2,0.0444444444444444,0.125,0,3,0,0,0,,0,0,B,Other
8007900000255,Grissini Nature Vita Vigor,"VITAVIGOR, Vita Vigor","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Biscuits and crackers,Breads,Crackers (Appetizers),Breadsticks","Australia,France,Japan",a,0.0,3.0,396.0,5.0,0.0,2.5,3.5,12.0,0.3,0.12,74.0,"Farine de blé, huile d'olive vierge extra (4%), sel de mer, levure, farine de blé malté. Peut contenir des traces de graines de sésame, lait.",0.0,"Made in Italy,No palm oil",0.0,0.0303030303030303,0.0063131313131313,0,6,0,0,0,,0,0,A,Other
8437001799084,Brain Licker Blue,Brain Licker,"Beverages and beverages preparations,Beverages,Snacks,Sweet snacks,Confectioneries,Candies,Sweetened beverages","Australia,France,Germany,Spain,Switzerland",e,20.0,4.0,251.0,0.0,0.0,40.0,0.0,0.0,0.04,0.016,63.0,"glucose - fructose syrup, water, acidifiers: citric acid, lactic acid, malic acid, artficial favourings, artficial , natural colors: e133, e150d, e163, preservatives, e202, e211, flüssige süßware zum cutschen, zutalen: glukose-fruktose-sirup, wasser, sauerungsmittek, citronensäuie, michsaue apfelsäure, aroma, fartstofe e133 e150, e163,konsenvienungsstofe 202, e211,confiseie liquide ingredients sirop de glucose - fructose, eau, acidfants: e330, e270, e296, arômes, colorants: e133 e1508 e163 e202  e21, syrig drk , hngedersar gucose , fuitose, vand, suhedsregulerendemidet e330, e270, e296, aroma, farvestofer, e133, e150, e163 e202, e211, zuur en vloeibaar suikerwerk, ngredenlen: gucose , fructose sinup, waler voedingszur e330, e270, e296 aromas, kleurstofen: e133, e1504, e163, e202, e211, syrlíge drikk, ingredienser, glukos-fruktos sirap, vannivatten suhetsregulerendemiddet e330, ez70, e296, aromálsmack fargâmmen e133,e150,e163,e202 e211 lintko,   sozeni: glukizový sinp, voda, regulalor kyselost e330, e270 , e296, prichuľ, barviva: e133, e150d, e163: e202, e211, eksi şeker şerbet, lộndekler, glukoz-fruktoz şurubu, su, asilendinic: e330, e270, e296: yapay aroma, yapay ve doğal renklendiniciler, e133, e150d, e163, e202, e211, e211, e2024a ida, e163 e1504 e123 4, s s4ads,sla,j ighat adang nchigsaignet ur kinder urer 3 johren,   verschuckbare kleintee,advane ke kor bam undeaa m dle",10.0,Made in Spain,,0.0,0.1593625498007968,1,96,1,0,0,,1,1,E,Other
8690575010812,Tamek Tomato Paste,Tamek,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Tomatoes and their products,Tomato pastes","Australia,France",c,3.0,,84.0,0.0,0.0,14.4,2.8,5.2,0.08,0.197,14.4,Tomato. Zutaten: Tomaten. Ingrédients: Tomates. المحتويات : طماطم Double Concentrated. Double Concentré de Tomates. Best before: See lid. Do not purchase leaked jars. Keep away from direct sun light. Store in a cool place. Product of Turkey. Mindestens haltbar bis: Siehe deckel. La date limite de consommation est indiquée sur le couvercle. تاريخ الانتهاء ورقم المتسلسل على الغطاء إنتاج تركيا Üretici Firma/Produced By: TAMEK GIDA ve KONSANTRE SAN. ve TIC. A.Ş. 16700 KARACABEY/BURSA Işletme Kayıt No: TR-16-K-000073,0.0,,,0.0619047619047619,0.1714285714285714,0,1,0,0,0,,0,0,C,Other
8690575870119,Tamek Nar Suyu / Pomegranate Juice - 1 LT / Tetra Pack,Turtamek,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Sweetened beverages","Australia,France",e,13.0,4.0,48.0,0.0,0.0,12.0,0.0,0.10000000149012,0.0,0.0,12.0,"Pomegtanate Nectar ont.s Water, syrup), pomegranûtûllt:ce concentratei ac:dity regüiator (citnc actd). Produced From li)icc concentrate, uontainsm:mmum 250,10 juice. Refngerate after open:nq and consume wytth;n 2 days. Do not purchase leaked and swollen packages. Production and exptry date' See on top. Shake before opening. Nectar De Grenade Inqrédients: Eau, sucre (saccharose/ sirop de glucose), concentré do de qrenade, acide citrique, Contient au mn. 25% de jus de fruit La date ) production et la date limite de consommation sont Incrites sur le Icnpofle'e par la: Sarl Simexal 7 rue d' amiens 93240 Stains Tel 01 5834 30 vswwsimexal.fr Granatapfel Nektar Zutaten: Wasser, zucker, glukosesirup, granatapfelsaftkonzentrct citronensàure, Fruchtgehalt mindestens 25%. Mindestens hattb2 siehe Verpackungsoberseite. impotteur. Anka EU GmbH Koepu' S&quot; 25-27 41812 Erkelenz Germany Granatœble Nektar Ingredlensere Vandf sukker (sakarose / gtukose Sirup). grar&quot; koncentratt stabilisator (citron syre), Frugt saft mirs'st",1.0,,,0.0020833333643775,0.25,1,14,1,0,0,,1,1,E,Other
8690723113600,Uludag,Uludag,Beverages,"Australia,France",d,9.0,,35.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,8.8,"Eau gazéifi%' citrique, conservateurs (benzoate de sodium, sorbate de potassiun)ït! de préféren? avant fin: voir bouteille. Produit pour : BAK",1.0,,,0.0,0.2514285714285714,1,3,0,0,0,,1,1,D,Other
8690787241066,Tadim - graine de tournesol,Tadim,"Plant-based foods and beverages,Plant-based foods,Seeds,Sunflower seeds and their products,Sunflower seeds","Australia,France",a,-7.0,,512.0,31.2,2.6,0.0,0.0,27.8,0.18,0.072,23.7,,0.0,,0.0833333333333333,0.054296875,0.0,0,1,0,0,0,,0,0,A,Other
8801005171465,Gochujang Hot Pepper Paste Classic,Sempio,"Condiments,Sauces,Gochujang,Groceries","Australia,France,Germany",e,29.0,4.0,233.0,2.2,0.5,25.2,0.0,5.0,6.6,2.68,42.2,"Reis, Wasser, Maissirup, Chilipulver, Salz, Sojabohne, Alkoholisches Getränk auf Basis von Tapioka, Weizenextrakt, Sojasauce (Sojabohne, Wasser, Salz, Weizengluten, Alkoholisches Getränk auf Basis von Tapioka, Hefeextrakt, Maltodextrin), Knoblauchkonzentrat, koji.",0.0,"Vegetarian,Vegan",0.2272727272727272,0.0214592274678111,0.1081545064377682,0,17,0,0,0,,1,1,E,Other
8857123057488,Roasted gourami fish with chili,Namprik,Dried-fish,Australia,c,5.0,3.0,45.0,1.0,0.0,8.0,0.0,5.0,1.125,0.45,4.0,"Reasted Gourami fish 30% Fish powder 20% Dried Shrimp 10% Fried Garlic 10% Fried Shallot 10% Dried chilli 6% Sugar 10%,Salt 3%, Kaffir lime leaves 1% No color added Allergen information: Contain fish and shrimp",0.0,,0.0,0.1111111111111111,0.1777777777777777,0,3,1,0,0,,0,0,C,Other
8858679646041,Buono Mochi Ice Dessert Green Tea,Buono,"Desserts,Frozen foods,Frozen desserts,Mochi ice cream","Australia,France",d,14.0,4.0,229.0,8.7,6.6,21.0,0.9,0.0,0.0775,0.031,37.0,"Lait de coco 33,77 %, eau, sirop de glucose, sucre, amidon de tapioca modifié & farine de riz gluant, huile de son de riz, poudre de thé vert japonais 1,06 %, maltodextrine, émulsifiants & stabilisants (E471 , E410, E412, E407), dextrose monohydrate, sel.",4.0,"No gluten,No milk",0.7586206896551725,0.0,0.0917030567685589,1,16,1,0,0,,1,1,D,Other
8858679646225,"Mochi Ice Sorbet, Lychee","Buono, Buono (Thailand) Co., Ltd.","Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams","Australia,France,World",c,9.0,4.0,189.0,2.5,1.5,24.0,0.0,0.0,0.11,0.044,41.0,"Eau, lychee, sirop de glucose, amidon de tapioca, farine de riz gluant, sucre, huile de son stabilisants (E410, E412, E415, E471) acide citrique, sel, rouge de betterave en poudre",5.0,"No GMOs,Non GMO project",0.6,0.0,0.1269841269841269,1,12,1,0,0,,0,0,C,Other
8996001320051,Coffeeshot Classic,"Kopico, Mayora","Plant-based foods and beverages,Plant-based foods,Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Coffees","Australia,France",e,25.0,4.0,443.0,9.3,4.3,58.9,0.0,1.1,0.3425,0.137,88.7,"SUCRE, SIROP DE GLUCOSE, CAFÉ INTENSE, Huile VÉGÉTALE",0.0,,0.4623655913978494,0.0024830699774266,0.1329571106094808,0,4,1,0,0,,1,1,E,Other
9421035971294,organic Pea Chips salted,Ceres Organics,Pea-chips,Australia,a,-1.0,4.0,440.0,16.0,1.5,0.5,8.0,13.0,0.9875,0.395,57.0,"50% organic Pea, organic Corn, organic Sunflower Oil, Seasoning (Salt, Potassium Chloride, Natural Flavour, Yeast Extract, onion).",0.0,,0.09375,0.0295454545454545,0.0011363636363636,0,8,0,0,0,,0,0,A,Other
9421901659004,Marlborough Sea Salt,Proper Crisps,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps","Australia,New Zealand",d,11.0,3.0,513.75,27.9,2.8,2.8,0.0,6.4,0.75,0.3,59.6,"Potatoes, high oleic sunflower oil, sea salt.",0.0,Vegetarian Society Approved,0.1003584229390681,0.0124574209245742,0.0054501216545012,0,3,0,0,0,,1,1,D,Other
9421901659035,Rosemary & Thyme,Proper Crisps,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps","Australia,New Zealand",d,11.0,,513.9,27.9,2.8,2.8,0.0,6.4,0.75,0.3,59.6,,0.0,,0.1003584229390681,0.0124537847830317,0.0054485308425763,0,1,0,0,0,,1,1,D,Other
9421901659196,PROPER CORE CIDER VINEGAR 150G,Proper Crisps,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps","Australia,New Zealand",d,11.0,,513.75,28.0,2.75,2.75,0.0,6.5,0.75,0.3,59.5,,0.0,"No GMOs,100% natural",0.0982142857142857,0.0126520681265206,0.0053527980535279,0,1,0,0,0,,1,1,D,Other
9421901659806,Onion with Green Chives Crisps,Proper Crisp,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps",Australia,d,11.0,3.0,513.75,28.0,2.75,2.75,1.5570375,6.5,0.75,0.3,59.5,"Potatoes, High Oleic Sunflower Oil, Onions, Sea Salt, Chives",0.0,,0.0982142857142857,0.0126520681265206,0.0053527980535279,0,5,0,0,0,,1,1,D,Other
9421901881009,Peanut Butter Crunchy,Pic's,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Nuts and their products,Plant-based spreads,Oilseed purees,Legume butters,Nut butters,Peanut butters,Crunchy peanut butters","Australia,France,New Zealand,Singapore,United States,World",a,-6.0,3.0,603.887826546,49.0,7.0,3.66666666666667,9.0,26.3333333333333,0.45,0.18,11.3333333333333,"peanuts , salt (less than 1%),",0.0,"No gluten,No GMOs,Health Star Rating,Health Star Rating 5,Non GMO project",0.1428571428571428,0.0436063324606981,0.0060717678109833,0,3,0,0,0,,0,0,A,Other
9421901881160,Peanut Butter - Smooth,Pic's,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Fats,Spreads,Nuts and their products,Plant-based spreads,Vegetable fats,Oilseed purees,Legume butters,Nut butters,Peanut butters","Australia,New Zealand,United States,World",b,-5.0,2.0,603.887826641172,49.0,7.0,3.66666666666667,6.66666666666667,26.3333333333333,0.45,0.18,11.3333333333333,"peanuts, salt (less than 1%),",0.0,"No gluten,No GMOs,Health Star Rating,Health Star Rating 5,Non GMO project",0.1428571428571428,0.0436063324538258,0.0060717678100263,0,3,0,0,0,,0,0,B,Other
34000702596,2 Peanut Butter Cups,Reese's,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies",Australia,e,28.0,4.0,385.92,34.037,9.7342,53.157,1.508,4.959,0.141596,0.0555408,54.484,"milk chocolate (52%) (sugar, cocoa butter, cocoa mass, nonfat milk powder, milk fat, lactose (from milk), emulsifiers (322 from soy, 476)], peanut butter filling (48%) [peanuts, oil emulsions: (peanuts oil",1.0,No gluten,0.2859887769192349,0.0128498134328358,0.1377409825870646,1,10,1,0,0,,1,1,E,Other
34000702602,reeses,Reese's,"Snacks,Sweet snacks,Confectioneries","Australia,New Zealand",e,34.0,4.0,500.0,26.9230769230769,11.5384615384615,53.8461538461538,0.0,11.5384615384615,0.673076923076923,0.269230769230769,57.6923076923077,"milk chocolate (60%) [sugar, cocoa butter, cocoa mass, skim milk powder, milk fat, lactose (from milk), emulsifiers (322 from soy, 476)], peanut butter filling (40%) [peanuts, sugar, dextrose, salt, vegetable oil: soybean, cotton seed and/or corn (contains antioxidants 319, 330)]. milk chocolate contains 26% cocoa solids and 15% milk solids. allergen advice: contains: milk, peanuts and soy.",3.0,,0.4285714285714275,0.023076923076923,0.1076923076923075,1,16,1,0,0,,1,1,E,Other
720516021961,BUCKWHEAT CRISPIBREAD,ORGRAN,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Extruded crispbreads","Australia,France",b,2.0,3.0,640.0,2.1,0.5,0.8,2.8,10.9,0.5,0.2,73.4,"buckwheat flour (68%), rice flour, salt,",0.0,"Vegetarian,No gluten,Vegan,Australian made,Health Star Rating,Health Star Rating 4",0.238095238095238,0.01703125,0.00125,0,4,0,0,0,,0,0,B,Other
720516022234,Quinoa Crispbread,Orgran,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Cereals and their products,Breads,Extruded crispbreads","Australia,France,New Zealand,Switzerland",c,7.0,,373.333333333333,0.0,0.0,0.0,6.66666666666667,6.66666666666667,1.5,0.6,73.3333333333333,"nutrition facts serving size 15g/0,53oz servings per pack approx, 9 amount per serving calories 55 calories from fat 0 % daily value* total fat 0g saturated fat 0g 0% 0% trans fat 0g cholesterol omg 0% sodium 90mg 4% total carbohydrate 11g 4% dietary fiber less than 1g sugars 0g protein 1g 2% vitamin a 0% vitamin c 0% calcium 0% iron 2% *percent daily values are based on a 2,000 calorie diet, your daily values may be higher or lower depending on your calorie needs, total fat sat fat cholesterol sodium calories: less than less than less than less than 2,000 65g 20g 300mg 2,400mg 2,400mg 300g 25g 2,500 80g 25g 300mg total carbohydrate dietary fiber calories per gram: fat 9 375g 30g carbohydrate 4 protein 4 *applicable to usa only made in australia with local and imported ingredients, manufactured by",0.0,"Vegetarian,No gluten,Vegan,Australian made",,0.0178571428571428,0.0,0,11,1,0,0,,0,0,C,Other
720516023095,Quinoa Wafer Crackers,Orgran,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits and crackers,Biscuits,Wafer-crackers",Australia,c,6.0,4.0,360.0,3.0,0.0,1.0,2.0,5.0,1.0,0.4,78.0,"Rice flour, Tapioca starch, Quinoa Flour (18.6%), Maize starch, Salt, Emulsifier (Sunflower Lecithin), Thickener (Vegetable gum: Xanthan gum), Antioxidant (Rosemary Extract).",3.0,"No gluten,Vegetarian,Kosher,No GMOs,Vegan,No eggs,No milk,No soy,No wheat,Yeast-free",0.0,0.0138888888888888,0.0027777777777777,1,8,0,0,0,,0,0,C,Other
720516025730,Sweet potato Crispbread,Orgran,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Cereals and their products,Breads,Crispbreads","Australia,New Zealand",c,6.0,,377.629063097515,1.33333333333333,0.666666666666667,1.33333333333333,1.33333333333333,6.66666666666667,0.85,0.34,84.0,,0.0,"No gluten,Australian made",0.5000000000000016,0.0176540084388185,0.0035308016877636,0,1,0,0,0,,0,0,C,Other
871893000749,Barossa Sourdough Rye Bread Mix,Laucke,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Bread-mixes",Australia,b,2.0,4.0,568.036966220522,1.0,0.2,0.3,4.1,8.7,0.83,0.332,41.4,"Unbleached Wheaten Flour, Rye Flour (18%), Dried Wheaten Sourdough (2%), Non-iodised Salt, Gluten, Malt, Flour, Inactive Dry Yeast, Ascorbic Acid (Vitamin C), Enzymes, Vitamin (Thiamine, Folic Acid)",0.0,"No preservatives,Australian made,No added sugar",0.2,0.015315904628331,0.0005281346423562,0,12,0,0,0,,0,0,B,Other
941494210252,Marmite Yeast Spread,Sanitarium,"Spreads,Salted spreads,Yeast extract spreads","Australia,New Zealand",d,15.0,4.0,167.0,1.1,0.4,11.2,9.3,17.4,3.31,1.324,16.8,"Yeast (contains barley), sugar, salt, mineral salt (potassium chloride), colour (caramel III), corn maltodextrin, mineral (iron), vitamins (B3, B1, B12, B2, folate), spices, herbs, processing aid (contains wheat).",0.0,,0.3636363636363636,0.104191616766467,0.067065868263473,0,15,1,0,0,,1,1,D,Other
13396879,Luscious Chai Latte,Woolworths,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Cereals and their products,Biscuits,Breads",Australia,d,15.0,4.0,396.0,7.66666666666667,4.55555555555556,3.0,2.66666666666667,6.55555555555556,1.55,0.28,56.3333333333333,"chicken ribs (83%), rice flour, canola oil, salt, soya protein, mineral salt (sodium triphosphate), soy sauce powder (salt, soya bean, maltodextrin), dehydrated vegetables (onion, garlic), spices, natural flavouring, antioxidant (citric acid), preservative (sodium metabisulphite), natural colour (plain caramel), spice extract.",4.0,,0.594202898550725,0.0165544332210999,0.0075757575757575,1,17,0,0,0,,1,1,D,Other
26121437,,Bakers Life,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads","Australia,France",a,0.0,4.0,250.8,4.0,0.6,2.5,6.4,10.9,1.016,0.4064,39.6,"wheat  flour 40% (thiamin, folic acid), mixed wholegrains 17% (kibbled  rye , kibbled  wheat , kibbled corn, buckwheat hulled, kibbled  barley , kibbled purple  wheat , millet,  triticale , rolled  oats ), water, linseed 4%, yeast,  wheat gluten , kibbled  soy , white vinegar, iodised salt, vegetable oil,  soy  flour, sunflower kernels 0,06%, emulsifiers (481, 472e)",2.0,,0.15,0.0434609250398724,0.0099681020733652,1,24,0,0,0,,0,0,A,Other
3086123457553,Betteraves au vinaigre balsamique,,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Beet","Australia,France",a,-2.0,,71.0,1.2,0.2,12.4,0.0,1.6,0.15,0.06,12.4,,0.0,Green Dot,0.1666666666666666,0.0225352112676056,0.1746478873239436,0,1,0,0,0,,0,0,A,Other
3250540246308,Maille Dijonnaise,Maille,"Condiments,Sauces,Mustards,Groceries","Australia,France",e,24.0,,413.0,41.0,3.6,7.4,0.0,1.0,2.9,1.16,10.0,,0.0,,0.0878048780487805,0.0024213075060532,0.0179176755447941,0,1,0,0,0,,1,1,E,Other
